"SPECIES_NAME" "species"
"1821" "Lethrinus_genivittatus" "Lethrinus_genivittatus"
"1822" "Choerodon_vitta" "Choerodon_vitta"
"1823" "Cantheschenia_grandisquamis" "Cantheschenia_grandisquamis"
"1824" "Leptoscarus_vaigiensis" "Leptoscarus_vaigiensis"
"1825" "Choerodon_spp." "Choerodon_spp."
"1826" "Symphorichthys_spilurus" "Symphorichthys_spilurus"
"1827" "Aioliops_spp." "Aioliops_spp."
"1828" "Lutjanus_vitta" "Lutjanus_vitta"
"1829" "Stethojulis_spp." "Stethojulis_spp."
"1830" "Sphyraena_obtusata" "Sphyraena_obtusata"
"1831" "Epinephelus_coioides" "Epinephelus_coioides"
"1832" "Istigobius_nigroocellatus" "Istigobius_nigroocellatus"
"1833" "Cybiosarda_elegans" "Cybiosarda_elegans"
"1834" "Scomberomorus_commerson" "Scomberomorus_commerson"
"1835" "Meiacanthus_spp." "Meiacanthus_spp."
"1836" "Lutjanus_ehrenbergii" "Lutjanus_ehrenbergii"
"1837" "Pseudochromis_flammicauda" "Pseudochromis_flammicauda"
"1838" "Chelmonops_truncatus" "Chelmonops_truncatus"
"1839" "Ctenogobiops_spp." "Ctenogobiops_spp."
"1840" "Naso_tuberosus" "Naso_tuberosus"
"1841" "Lethrinus_ornatus" "Lethrinus_ornatus"
"1842" "Lethrinus_erythropterus" "Lethrinus_erythropterus"
"1843" "Epinephelus_corallicola" "Epinephelus_corallicola"
"1844" "Lutjanus_erythropterus" "Lutjanus_erythropterus"
"1845" "Ecsenius_australianus" "Ecsenius_australianus"
"1846" "Parioglossus_interruptus" "Parioglossus_interruptus"
"1847" "Ostorhinchus_rubrimacula" "Ostorhinchus_rubrimacula"
"1848" "Pseudanthias_engelhardi" "Pseudanthias_engelhardi"
"1849" "Carangoides_gymnostethus" "Carangoides_gymnostethus"
"1850" "Bryaninops_erythrops" "Bryaninops_erythrops"
"1851" "Synchiropus_bartelsi" "Synchiropus_bartelsi"
"1852" "Gymnocranius_spp." "Gymnocranius_spp."
"1853" "Choerodon_cephalotes" "Choerodon_cephalotes"
"1854" "Pempheris_schwenkii" "Pempheris_schwenkii"
"1855" "Scolopsis_affinis" "Scolopsis_affinis"
"1856" "Plectorhinchus_caeruleonothus" "Plectorhinchus_caeruleonothus"
"1857" "Lethrinus_semicinctus" "Lethrinus_semicinctus"
"1858" "Caranx_papuensis" "Caranx_papuensis"
"1859" "Glaucosoma_magnificum" "Glaucosoma_magnificum"
"1860" "Plectorhinchus_multivittatus" "Plectorhinchus_multivittatus"
"1861" "Pomacanthus_xanthometopon" "Pomacanthus_xanthometopon"
"1862" "Cheilodipterus_intermedius" "Cheilodipterus_intermedius"
"1863" "Plectorhinchus_chrysotaenia" "Plectorhinchus_chrysotaenia"
"1864" "Paraplotosus_butleri" "Paraplotosus_butleri"
"1865" "Choerodon_jordani" "Choerodon_jordani"
"1866" "Cirrhilabrus_morrisoni" "Cirrhilabrus_morrisoni"
"1867" "Naso_sp._(blunt_head)" "Naso_spp."
"1868" "Nectamia_bandanensis" "Nectamia_bandanensis"
"1869" "Zoramia_viridiventer" "Zoramia_viridiventer"
"1870" "Zoramia_leptacantha" "Zoramia_leptacantha"
"1871" "Myoxocephalus_scorpius" "Myoxocephalus_scorpius"
"1872" "Crocodilichthys_gracilis" "Crocodilichthys_gracilis"
"1873" "Anisotremus_davidsonii" "Anisotremus_davidsonii"
"1874" "Girella_simplicidens" "Girella_simplicidens"
"1875" "Semicossyphus_pulcher" "Semicossyphus_pulcher"
"1876" "Paralabrax_auroguttatus" "Paralabrax_auroguttatus"
"1877" "Stegastes_rectifraenum" "Stegastes_rectifraenum"
"1878" "Stegastes_leucorus" "Stegastes_leucorus"
"1879" "Malacoctenus_zonifer" "Malacoctenus_zonifer"
"1880" "Enneanectes_carminalis" "Enneanectes_carminalis"
"1881" "Chromis_limbaughi" "Chromis_limbaughi"
"1882" "Paralabrax_maculatofasciatus" "Paralabrax_maculatofasciatus"
"1883" "Malacoctenus_hubbsi" "Malacoctenus_hubbsi"
"1884" "Halichoeres_trispilus" "Halichoeres_trispilus"
"1885" "Acanthemblemaria_crockeri" "Acanthemblemaria_crockeri"
"1886" "Pempheris_ornata" "Pempheris_ornata"
"1887" "Pempheris_klunzingeri" "Pempheris_klunzingeri"
"1888" "Omegophora_armilla" "Omegophora_armilla"
"1889" "Helcogramma_decurrens" "Helcogramma_decurrens"
"1890" "Siphonognathus_radiatus" "Siphonognathus_radiatus"
"1891" "Nesogobius_spp." "Nesogobius_spp."
"1892" "Parapercis_haackei" "Parapercis_haackei"
"1893" "Spratelloides_robustus" "Spratelloides_robustus"
"1894" "Siphonognathus_attenuatus" "Siphonognathus_attenuatus"
"1895" "Sphyraena_novaehollandiae" "Sphyraena_novaehollandiae"
"1896" "Rhycherus_filamentosus" "Rhycherus_filamentosus"
"1897" "Platycephalus_speculator" "Platycephalus_speculator"
"1898" "Leviprora_inops" "Leviprora_inops"
"1899" "Haletta_semifasciata" "Haletta_semifasciata"
"1900" "Siphonognathus_spp." "Siphonognathus_spp."
"1901" "Pseudocaranx_spp." "Pseudocaranx_spp."
"1902" "Siphonognathus_argyrophanes" "Siphonognathus_argyrophanes"
"1903" "Cochleoceps_bicolor" "Cochleoceps_bicolor"
"1904" "Othos_dentex" "Othos_dentex"
"1905" "Trinorfolkia_cristata" "Trinorfolkia_cristata"
"1906" "Maxillicosta_scabriceps" "Maxillicosta_scabriceps"
"1907" "Centroberyx_gerrardi" "Centroberyx_gerrardi"
"1908" "Threpterius_maculosus" "Chironemus_maculosus"
"1909" "Heteroclinus_johnstoni" "Heteroclinus_johnstoni"
"1910" "Hyperlophus_vittatus" "Hyperlophus_vittatus"
"1911" "Sardinops_neopilchardus" "Sardinops_sagax"
"1912" "Phycodurus_eques" "Phycodurus_eques"
"1913" "Canthigaster_jactator" "Canthigaster_jactator"
"1914" "Thalassoma_duperrey" "Thalassoma_duperrey"
"1915" "Chaetodon_multicinctus" "Chaetodon_multicinctus"
"1916" "Chromis_hanui" "Chromis_hanui"
"1917" "Stegastes_marginatus" "Stegastes_nigricans"
"1918" "Chaetodon_miliaris" "Chaetodon_miliaris"
"1919" "Abudefduf_abdominalis" "Abudefduf_abdominalis"
"1920" "Macropharyngodon_geoffroy" "Macropharyngodon_geoffroy"
"1921" "Stethojulis_balteata" "Stethojulis_balteata"
"1922" "Cirrhitops_fasciatus" "Cirrhitops_fasciatus"
"1923" "Chlorurus_spilurus" "Chlorurus_spilurus"
"1924" "Coris_venusta" "Coris_venusta"
"1925" "Cantherhines_sandwichiensis" "Cantherhines_sandwichiensis"
"1926" "Caracanthus_typicus" "Caracanthus_typicus"
"1927" "Dendrochirus_barberi" "Dendrochirus_barberi"
"1928" "Canthigaster_coronata" "Canthigaster_coronata"
"1929" "Dascyllus_albisella" "Dascyllus_albisella"
"1930" "Thalassoma_sp._(bimaculatus)" "Thalassoma_spp."
"1931" "Iniistius_celebicus" "Iniistius_celebicus"
"1932" "Taenianotus_triacanthus" "Taenianotus_triacanthus"
"1933" "Chromis_ovalis" "Chromis_ovalis"
"1934" "Bodianus_albotaeniatus" "Bodianus_albotaeniatus"
"1935" "Labroides_phthirophagus" "Labroides_phthirophagus"
"1936" "Plagiotremus_ewaensis" "Plagiotremus_ewaensis"
"1937" "Cirripectes_vanderbilti" "Cirripectes_vanderbilti"
"1938" "Plagiotremus_goslinei" "Plagiotremus_goslinei"
"1939" "Anampses_cuvier" "Anampses_cuvier"
"1940" "Parupeneus_porphyreus" "Parupeneus_porphyreus"
"1941" "Zebrasoma_desjardinii" "Zebrasoma_desjardinii"
"1942" "Chromis_notata" "Chromis_notata"
"1943" "Sebastiscus_marmoratus" "Sebastiscus_marmoratus"
"1944" "Siganus_canaliculatus" "Siganus_canaliculatus"
"1945" "Takifugu_alboplumbeus" "Takifugu_alboplumbeus"
"1946" "Chaetodon_auripes" "Chaetodon_auripes"
"1947" "Epinephelus_trimaculatus" "Epinephelus_trimaculatus"
"1948" "Gerres_oblongus" "Gerres_oblongus"
"1949" "Halichoeres_tenuispinis" "Halichoeres_tenuispinis"
"1950" "Chaetodon_wiebeli" "Chaetodon_wiebeli"
"1951" "Istigobius_diadema" "Istigobius_diadema"
"1952" "Monacanthus_chinensis" "Monacanthus_chinensis"
"1953" "Parapercis_snyderi" "Parapercis_snyderi"
"1954" "Parioglossus_dotui" "Parioglossus_dotui"
"1955" "Dactylopus_dactylopus" "Dactylopus_dactylopus"
"1956" "Enneapterygius_etheostomus" "Enneapterygius_etheostomus"
"1957" "Apogonichthyoides_pseudotaeniatus" "Apogonichthyoides_pseudotaeniatus"
"1958" "Congiopodus_peruvianus" "Congiopodus_peruvianus"
"1959" "Lipophrys_pholis" "Lipophrys_pholis"
"1960" "Eutrigla_gurnardus" "Eutrigla_gurnardus"
"1961" "Gobius_niger" "Gobius_niger"
"1962" "Pholis_gunnellus" "Pholis_gunnellus"
"1963" "Trisopterus_minutus" "Trisopterus_minutus"
"1964" "Lesueurigobius_friesii" "Lesueurigobius_friesii"
"1965" "Solea_solea" "Solea_solea"
"1966" "Amblyeleotris_japonica" "Amblyeleotris_japonica"
"1967" "Apogon_sp._[izu]" "Apogon_sp._[izu]"
"1968" "Cirrhilabrus_temminckii" "Cirrhilabrus_temminckii"
"1969" "Parajulis_poecilepterus" "Parajulis_poecilepterus"
"1970" "Istigobius_sp._(cambelli?)" "Istigobius_spp."
"1971" "Stethojulis_terina" "Stethojulis_terina"
"1972" "Diplogrammus_xenicus" "Diplogrammus_xenicus"
"1973" "Ostracion_immaculatus" "Ostracion_immaculatum"
"1974" "Paramonacanthus_japonicus" "Paramonacanthus_japonicus"
"1975" "Pseudolabrus_sieboldi" "Pseudolabrus_sieboldi"
"1976" "Pteragogus_aurigarius" "Pteragogus_aurigarius"
"1977" "Scorpaenopsis_neglecta" "Scorpaenopsis_neglecta"
"1978" "Canthigaster_rivulata" "Canthigaster_rivulata"
"1979" "Halichoeres_melanochir" "Halichoeres_melanochir"
"1980" "Centropyge_ferrugata" "Centropyge_ferrugata"
"1981" "Myripristis_kochiensis" "Myripristis_kochiensis"
"1982" "Pictichromis_porphyrea" "Pictichromis_porphyrea"
"1983" "Chaetodon_argentatus" "Chaetodon_argentatus"
"1984" "Pomacentrus_alexanderae" "Pomacentrus_alexanderae"
"1985" "Meiacanthus_kamoharai" "Meiacanthus_kamoharai"
"1986" "Apogon_schlegeli" "Ostorhinchus_schlegeli"
"1987" "Chaetodontoplus_septentrionalis" "Chaetodontoplus_septentrionalis"
"1988" "Stephanolepis_cirrhifer" "Stephanolepis_cirrhifer"
"1989" "Asterorhombus_intermedius" "Asterorhombus_intermedius"
"1990" "Scorpaenopsis_cirrosa" "Scorpaenopsis_cirrosa"
"1991" "Choerodon_azurio" "Choerodon_azurio"
"1992" "Epinephelus_areolatus" "Epinephelus_areolatus"
"1993" "Gerres_equulus" "Gerres_equulus"
"1994" "Valenciennea_helsdingenii" "Valenciennea_helsdingenii"
"1995" "Apogon_notatus" "Ostorhinchus_notatus"
"1996" "Prionurus_scalprum" "Prionurus_scalprum"
"1997" "Girella_punctata" "Girella_punctata"
"1998" "Goniistius_zonatus" "Goniistius_zonatus"
"1999" "Calotomus_japonicus" "Calotomus_japonicus"
"2000" "Thalassoma_cupido" "Thalassoma_cupido"
"2001" "Parapristipoma_trilineatum" "Parapristipoma_trilineatum"
"2002" "Goniistius_zebra" "Goniistius_zebra"
"2003" "Plotosus_japonicus" "Plotosus_japonicus"
"2004" "Stegastes_altus" "Stegastes_altus"
"2005" "Trachurus_japonicus" "Trachurus_japonicus"
"2006" "Sphyraena_putnamae" "Sphyraena_putnamae"
"2007" "Opisthocentrus_ocellatus" "Opisthocentrus_ocellatus"
"2008" "Opisthocentrus_tenuis" "Opisthocentrus_tenuis"
"2009" "Opisthocentrus_zonope" "Opisthocentrus_zonope"
"2010" "Pholidapus_dybowskii" "Pholidapus_dybowskii"
"2011" "Sebastes_inermis" "Sebastes_inermis"
"2012" "Pseudoblennius_cottoides" "Pseudoblennius_cottoides"
"2013" "Pterogobius_zacalles" "Pterogobius_zacalles"
"2014" "Pleuronectes_sp._[herzensteini_cf]" "Pleuronectes_sp._[herzensteini_cf]"
"2015" "Pholis_crassispina" "Pholis_crassispina"
"2016" "Ophieleotris_spp." "Giuris_spp."
"2017" "Sebastiscus_albofasciatus" "Sebastiscus_albofasciatus"
"2018" "Hexagrammos_otakii" "Hexagrammos_otakii"
"2019" "Furcina_osimae" "Furcina_osimae"
"2020" "Tridentiger_trigonocephalus" "Tridentiger_trigonocephalus"
"2021" "Pseudoblennius_sp._[zonostigma]" "Pseudoblennius_sp._[zonostigma]"
"2022" "Neoditrema_ransonnetii" "Neoditrema_ransonnetii"
"2023" "Hexagrammos_agrammus" "Hexagrammos_agrammus"
"2024" "Zoarchias_veneficus" "Zoarchias_veneficus"
"2025" "Hemilepidotus_jordani" "Hemilepidotus_jordani"
"2026" "Bothragonus_occidentalis" "Bothragonus_occidentalis"
"2027" "Pseudopleuronectes_schrenki" "Pseudopleuronectes_schrenki"
"2028" "Gymnoclinus_cristulatus" "Gymnoclinus_cristulatus"
"2029" "Zoarces_spp." "Zoarces_spp."
"2030" "Enophrys_diceraus" "Enophrys_diceraus"
"2031" "Ecsenius_namiyei" "Ecsenius_namiyei"
"2032" "Istigobius_campbelli" "Istigobius_campbelli"
"2033" "Apogon_sp._(very_small)" "Apogon_spp."
"2034" "Assessor_randalli" "Assessor_randalli"
"2035" "Pomacentrus_nigromarginatus" "Pomacentrus_nigromarginatus"
"2036" "Paracentropyge_sp._(venusta_cf)" "Paracentropyge_spp."
"2037" "Pentapodus_caninus" "Pentapodus_caninus"
"2038" "Plectorhinchus_diagrammus" "Plectorhinchus_diagrammus"
"2039" "Chlorurus_gibbus" "Chlorurus_gibbus"
"2040" "Chaetodon_sp._(daedalma_cf)" "Chaetodon_spp."
"2041" "Koumansetta_hectori" "Koumansetta_hectori"
"2042" "Apogon_urostigma" "Ostorhinchus_urostigmus"
"2043" "Cochleoceps_orientalis" "Cochleoceps_orientalis"
"2044" "Suezichthys_aylingi" "Suezichthys_aylingi"
"2045" "Pelates_sexlineatus" "Helotes_sexlineatus"
"2046" "Gerres_subfasciatus" "Gerres_subfasciatus"
"2047" "Thysanophrys_cirronasa" "Thysanophrys_cirronasus"
"2048" "Meuschenia_spp." "Meuschenia_spp."
"2049" "Istigobius_hoesei" "Istigobius_hoesei"
"2050" "Scorpaenodes_evides" "Scorpaenodes_evides"
"2051" "Cleidopus_gloriamaris" "Cleidopus_gloriamaris"
"2052" "Cristiceps_aurantiacus" "Cristiceps_aurantiacus"
"2053" "Amphichaetodon_howensis" "Amphichaetodon_howensis"
"2054" "Scomber_australasicus" "Scomber_australasicus"
"2055" "Seriola_spp." "Seriola_spp."
"2056" "Sillago_ciliata" "Sillago_ciliata"
"2057" "Pomatomus_saltatrix" "Pomatomus_saltatrix"
"2058" "Bathygobius_krefftii" "Bathygobius_krefftii"
"2059" "Coris_auricularis" "Coris_auricularis"
"2060" "Parma_mccullochi" "Parma_mccullochi"
"2061" "Parma_occidentalis" "Parma_occidentalis"
"2062" "Pomacentrus_milleri" "Pomacentrus_milleri"
"2063" "Thalassoma_septemfasciatum" "Thalassoma_septemfasciatum"
"2064" "Choerodon_rubescens" "Choerodon_rubescens"
"2065" "Stegastes_obreptus" "Stegastes_obreptus"
"2066" "Labracinus_lineatus" "Labracinus_lineatus"
"2067" "Kyphosus_cornelii" "Kyphosus_cornelii"
"2068" "Epinephelides_armatus" "Epinephelides_armatus"
"2069" "Halichoeres_brownfieldi" "Halichoeres_brownfieldi"
"2070" "Apogon_victoriae" "Ostorhinchus_victoriae"
"2071" "Chaetodon_assarius" "Chaetodon_assarius"
"2072" "Suezichthys_cyanolaemus" "Suezichthys_cyanolaemus"
"2073" "Dotalabrus_alleni" "Dotalabrus_alleni"
"2074" "Pictilabrus_viridis" "Pictilabrus_viridis"
"2075" "Pseudolabrus_biserialis" "Pseudolabrus_biserialis"
"2076" "Schuettea_woodwardi" "Schuettea_woodwardi"
"2077" "Chromis_westaustralis" "Chromis_westaustralis"
"2078" "Cheilodactylus_rubrolabiatus" "Goniistius_rubrolabiatus"
"2079" "Anoplocapros_amygdaloides" "Anoplocapros_amygdaloides"
"2080" "Caesioscorpis_theagenes" "Caesioscorpis_theagenes"
"2081" "Glaucosoma_hebraicum" "Glaucosoma_hebraicum"
"2082" "Pentapodus_vitta" "Pentapodus_vitta"
"2083" "Acanthistius_serratus" "Acanthistius_serratus"
"2084" "Cirripectes_hutchinsi" "Cirripectes_hutchinsi"
"2085" "Kyphosus_gladius" "Kyphosus_gladius"
"2086" "Pelsartia_humeralis" "Pelsartia_humeralis"
"2087" "Cheilodactylus_gibbosus" "Goniistius_gibbosus"
"2088" "Chromis_klunzingeri" "Chromis_klunzingeri"
"2089" "Ostorhinchus_rueppellii" "Ostorhinchus_rueppellii"
"2090" "Forsterygion_lapillum" "Forsterygion_lapillum"
"2091" "Odax_pullus" "Odax_pullus"
"2092" "Forsterygion_malcolmi" "Forsterygion_malcolmi"
"2093" "Forsterygion_maryannae" "Forsterygion_maryannae"
"2094" "Notolabrus_celidotus" "Notolabrus_celidotus"
"2095" "Pseudolabrus_miles" "Pseudolabrus_miles"
"2096" "Parapercis_colias" "Parapercis_colias"
"2097" "Latridopsis_ciliaris" "Latridopsis_ciliaris"
"2098" "Chromis_dispilus" "Chromis_dispilus"
"2099" "Parablennius_laticlavius" "Parablennius_laticlavius"
"2100" "Scorpis_violacea" "Scorpis_violacea"
"2101" "Parma_kermadecensis" "Parma_kermadecensis"
"2102" "Trachypoma_macracanthus" "Trachypoma_macracanthus"
"2103" "Notolabrus_inscriptus" "Notolabrus_inscriptus"
"2104" "Aplodactylus_etheridgii" "Aplodactylus_etheridgii"
"2105" "Atypichthys_latus" "Atypichthys_latus"
"2106" "Aulacocephalus_temminckii" "Aulacocephalus_temminckii"
"2107" "Cirripectes_alboapicalis_[green_form]" "Cirripectes_alboapicalis"
"2108" "Parma_alboscapularis" "Parma_alboscapularis"
"2109" "Acanthistius_cinctus" "Acanthistius_cinctus"
"2110" "Gymnothorax_obesus" "Gymnothorax_obesus"
"2111" "Evistias_acutirostris" "Evistias_acutirostris"
"2112" "Enneapterygius_kermadecensis" "Enneapterygius_kermadecensis"
"2113" "Thamnaconus_analis" "Thamnaconus_analis"
"2114" "Arripis_xylabion" "Arripis_xylabion"
"2115" "Hypoplectrodes_spp." "Hypoplectrodes_spp."
"2116" "Chironemus_microlepis" "Chironemus_microlepis"
"2117" "Girella_fimbriata" "Girella_fimbriata"
"2118" "Bathystethus_cultratus" "Bathystethus_cultratus"
"2119" "Apogon_flavus" "Ostorhinchus_flavus"
"2120" "Genicanthus_semicinctus" "Genicanthus_semicinctus"
"2121" "Limnichthys_fasciatus" "Limnichthys_fasciatus"
"2122" "Eviota_mikiae" "Eviota_mikiae"
"2123" "Helcogramma_maldivensis" "Helcogramma_maldivensis"
"2124" "Pomacentrus_caeruleus" "Pomacentrus_caeruleus"
"2125" "Pseudocheilinus_spp." "Pseudocheilinus_spp."
"2126" "Scarus_prasiognathos" "Scarus_prasiognathos"
"2127" "Amphiprion_nigripes" "Amphiprion_nigripes"
"2128" "Macropharyngodon_bipartitus" "Macropharyngodon_bipartitus"
"2129" "Siganus_stellatus" "Siganus_stellatus"
"2130" "Heniochus_diphreutes" "Heniochus_diphreutes"
"2131" "Chaetodon_xanthocephalus" "Chaetodon_xanthocephalus"
"2132" "Chromis_xutha" "Chromis_xutha"
"2133" "Gobiodon_citrinus" "Gobiodon_citrinus"
"2134" "Pseudanthias_ignitus" "Pseudanthias_ignitus"
"2135" "Ecsenius_minutus" "Ecsenius_minutus"
"2136" "Halichoeres_leucoxanthus" "Halichoeres_leucoxanthus"
"2137" "Scarus_scaber" "Scarus_scaber"
"2138" "Stethojulis_albovittata" "Stethojulis_albovittata"
"2139" "Scarus_viridifucatus" "Scarus_viridifucatus"
"2140" "Cirripectes_auritus" "Cirripectes_auritus"
"2141" "Hipposcarus_harid" "Hipposcarus_harid"
"2142" "Upeneus_moluccensis" "Upeneus_moluccensis"
"2143" "Inimicus_caledonicus" "Inimicus_caledonicus"
"2144" "Synanceia_horrida" "Synanceia_horrida"
"2145" "Atule_mate" "Atule_mate"
"2146" "Trachinotus_baillonii" "Trachinotus_baillonii"
"2147" "Centrogenys_vaigiensis" "Centrogenys_vaigiensis"
"2148" "Gymnothorax_cribroris" "Gymnothorax_cribroris"
"2149" "Carangoides_spp." "Carangoides_spp."
"2150" "Spicara_spp." "Spicara_spp."
"2151" "Siganus_rivulatus" "Siganus_rivulatus"
"2152" "Siganus_luridus" "Siganus_luridus"
"2153" "Gobius_fallax" "Gobius_fallax"
"2154" "Pomatoschistus_spp." "Pomatoschistus_spp."
"2155" "Trachurus_mediterraneus" "Trachurus_mediterraneus"
"2156" "Chromis_abrupta" "Chromis_abrupta"
"2157" "Coris_hewetti" "Coris_hewetti"
"2158" "Ostracion_whitleyi" "Ostracion_whitleyi"
"2159" "Pseudanthias_hiva" "Pseudanthias_hiva"
"2160" "Acanthurus_reversus" "Acanthurus_reversus"
"2161" "Scarus_koputea" "Scarus_koputea"
"2162" "Epinephelus_irroratus" "Epinephelus_irroratus"
"2163" "Dascyllus_strasburgi" "Dascyllus_strasburgi"
"2164" "Abudefduf_conformis" "Abudefduf_conformis"
"2165" "Stethojulis_marquesensis" "Stethojulis_marquesensis"
"2166" "Mulloidichthys_mimicus" "Mulloidichthys_mimicus"
"2167" "Apogon_apogonoides" "Ostorhinchus_apogonoides"
"2168" "Pseudanthias_regalis" "Pseudanthias_regalis"
"2169" "Gymnothorax_breedeni" "Gymnothorax_breedeni"
"2170" "Plectroglyphidodon_spp." "Plectroglyphidodon_spp."
"2171" "Aetapcus_maculatus" "Aetapcus_maculatus"
"2172" "Trachinops_brauni" "Trachinops_brauni"
"2173" "Scorpaena_sumptuosa" "Scorpaena_sumptuosa"
"2174" "Chaetodon_dolosus" "Chaetodon_dolosus"
"2175" "Chrysiptera_unimaculata" "Chrysiptera_unimaculata"
"2176" "Neoglyphidodon_bonang" "Neoglyphidodon_bonang"
"2177" "Thalassoma_hebraicum" "Thalassoma_hebraicum"
"2178" "Coris_formosa" "Coris_formosa"
"2179" "Abudefduf_sparoides" "Abudefduf_sparoides"
"2180" "Chlorurus_atrilunula" "Chlorurus_atrilunula"
"2181" "Auxis_rochei" "Auxis_rochei"
"2182" "Aplodactylus_westralis" "Aplodactylus_westralis"
"2183" "Girella_tephraeops" "Girella_tephraeops"
"2184" "Pelates_octolineatus" "Pelates_octolineatus"
"2185" "Pseudopleuronectes_americanus" "Pseudopleuronectes_americanus"
"2186" "Ulvaria_subbifurcata" "Ulvaria_subbifurcata"
"2187" "Myoxocephalus_spp." "Myoxocephalus_spp."
"2188" "Gadus_morhua" "Gadus_morhua"
"2189" "Tautogolabrus_adspersus" "Tautogolabrus_adspersus"
"2190" "Parablennius_serratolineatus" "Parablennius_serratolineatus"
"2191" "Gymnothorax_nubilus" "Gymnothorax_nubilus"
"2192" "Hyporhamphus_affinis" "Hyporhamphus_affinis"
"2193" "Aseraggodes_spp." "Aseraggodes_spp."
"2194" "Epinephelus_octofasciatus" "Hyporthodus_octofasciatus"
"2195" "Gymnothorax_porphyreus" "Gymnothorax_porphyreus"
"2196" "Pareques_spp." "Pareques_spp."
"2197" "Micropogonias_spp." "Micropogonias_spp."
"2198" "Selene_spp." "Selene_spp."
"2199" "Sphoeroides_lobatus" "Sphoeroides_lobatus"
"2200" "Kuhlia_mugil" "Kuhlia_mugil"
"2201" "Pempheris_molucca" "Pempheris_molucca"
"2202" "Siganus_trispilos" "Siganus_trispilos"
"2203" "Coris_caudimacula" "Coris_caudimacula"
"2204" "Amphiprion_rubrocinctus" "Amphiprion_rubrocinctus"
"2205" "Bodianus_bilunulatus" "Bodianus_bilunulatus"
"2206" "Priacanthus_spp." "Priacanthus_spp."
"2207" "Epinephelus_bilobatus" "Epinephelus_bilobatus"
"2208" "Bothus_pantherinus" "Bothus_pantherinus"
"2209" "Squamicreedia_obtusa" "Squamicreedia_obtusa"
"2210" "Petroscirtes_mitratus" "Petroscirtes_mitratus"
"2211" "Assiculus_punctatus" "Assiculus_punctatus"
"2212" "Spratelloides_spp." "Spratelloides_spp."
"2213" "Epinephelus_multinotatus" "Epinephelus_multinotatus"
"2214" "Lethrinus_sp.[Gulf]" "Lethrinus_sp.[Gulf]"
"2215" "Neosynchiropus_morrisoni" "Synchiropus_morrisoni"
"2216" "Ecsenius_oculatus" "Ecsenius_oculatus"
"2217" "Grammatorcynus_bicarinatus" "Grammatorcynus_bicarinatus"
"2218" "Pteragogus_flagellifer" "Pteragogus_flagellifer"
"2219" "Eviota_sp._[green]" "Eviota_sp._[green]"
"2220" "Choerodon_cauteroma" "Choerodon_cauteroma"
"2221" "Sebastapistes_strongia" "Sebastapistes_strongia"
"2222" "Choerodon_monostigma" "Choerodon_monostigma"
"2223" "Thalassoma_spp." "Thalassoma_spp."
"2224" "Plotosus_canius" "Plotosus_canius"
"2225" "Phyllogobius_platycephalops" "Phyllogobius_platycephalops"
"2226" "Foetorepus_calauropomus" "Foetorepus_calauropomus"
"2227" "Centropogon_australis" "Centropogon_australis"
"2228" "Decapterus_muroadsi" "Decapterus_muroadsi"
"2229" "Aspasmogaster_tasmaniensis" "Aspasmogaster_tasmaniensis"
"2230" "Opistognathus_darwiniensis" "Opistognathus_darwiniensis"
"2231" "Eviota_?punctulata" "Eviota_spp."
"2232" "Scolopsis_spp." "Scolopsis_spp."
"2233" "Pentapodus_spp." "Pentapodus_spp."
"2234" "Scaevius_milii" "Scaevius_milii"
"2235" "Leptojulis_chrysotaenia" "Leptojulis_chrysotaenia"
"2236" "Halichoeres_erdmanni" "Halichoeres_erdmanni"
"2237" "Plectorhinchus_polytaenia" "Plectorhinchus_polytaenia"
"2238" "Plectorhinchus_schotaf" "Plectorhinchus_schotaf"
"2239" "Enneapterygius_flavoccipitis" "Enneapterygius_flavoccipitis"
"2240" "Amblyglyphidodon_ternatensis" "Amblyglyphidodon_ternatensis"
"2241" "Scomberoides_commersonnianus" "Scomberoides_commersonnianus"
"2242" "Parachaetodon_ocellatus" "Parachaetodon_ocellatus"
"2243" "Pomacentrus_limosus" "Pomacentrus_limosus"
"2244" "Pentapodus_porosus" "Pentapodus_porosus"
"2245" "Chaetodermis_penicilligerus" "Chaetodermis_penicilligerus"
"2246" "Amblyeleotris_gymnocephala" "Amblyeleotris_gymnocephala"
"2247" "Bryaninops_amplus" "Bryaninops_amplus"
"2248" "Tragulichthys_jaculiferus" "Tragulichthys_jaculiferus"
"2249" "Abalistes_stellatus" "Abalistes_stellatus"
"2250" "Dischistodus_darwiniensis" "Dischistodus_darwiniensis"
"2251" "Paraplotosus_muelleri" "Paraplotosus_muelleri"
"2252" "Sphyraena_jello" "Sphyraena_jello"
"2253" "Siphamia_tubifer" "Siphamia_tubifer"
"2254" "Taeniamia_melasma" "Taeniamia_melasma"
"2255" "Scorpaenopsis_possi" "Scorpaenopsis_possi"
"2256" "Lutjanus_johnii" "Lutjanus_johnii"
"2257" "Enneapterygius_tutuilae" "Enneapterygius_tutuilae"
"2258" "Pseudochromis_?andamanensis" "Pseudochromis_spp."
"2259" "Helcogramma_sp._[orange_scales]" "Helcogramma_sp._[orange_scales]"
"2260" "Lethrinus_lentjan" "Lethrinus_lentjan"
"2261" "Cryptocentrus_sp._(cf_caeruleomaculatus)" "Cryptocentrus_spp."
"2262" "Ptereleotris_hanae" "Ptereleotris_hanae"
