"sp_name","Importance","PriceCateg","UsedforAquaculture","UsedasBait","GameFish","Fish_chips"
"Pterogobius zacalles",NA,3,0,0,0,0.25
"Pterogymnus laniarius",3,0,0,0,0,0.15
"Pterois antennata",1,2,0,0,0,0.183333333333333
"Pterois miles",NA,2,0,0,0,0.166666666666667
"Pterois radiata",1,2,0,0,0,0.183333333333333
"Pterois volitans",3,2,0,0,0,0.283333333333333
"Pygoplites diacanthus",2,2,0,0,0,0.233333333333333
"Quassiremus evionthas",NA,NA,0,0,0,0
"Rachycentron canadum",2,2,2,0,NA,0.541666666666667
"Rastrelliger kanagurta",4,3,0,1,NA,0.625
"Remora remora",3,2,0,0,0,0.283333333333333
"Repomucenus calcaratus",NA,NA,0,0,0,0
"Rhabdamia gracilis",NA,2,0,0,0,0.166666666666667
"Rhabdosargus holubi",2,3,0,2,NA,0.625
"Rhabdosargus sarba",3,3,2,0,NA,0.6875
"Rhacochilus toxotes",3,NA,0,0,NA,0.25
"Rhacochilus vacca",3,NA,0,0,NA,0.25
"Rhinecanthus aculeatus",2,1,0,0,0,0.166666666666667
"Rhinecanthus assasi",NA,1,0,0,0,0.0833333333333333
"Rhinecanthus lunula",NA,1,0,0,0,0.0833333333333333
"Rhinecanthus rectangulus",2,1,0,0,0,0.166666666666667
"Rhinecanthus verrucosus",2,1,0,0,0,0.166666666666667
"Rhinogobiops nicholsii",NA,3,0,0,0,0.25
"Rhinomuraena quaesita",NA,1,0,0,0,0.0833333333333333
"Rhomboplites aurorubens",2,3,0,0,0,0.3
"Rhycherus filamentosus",NA,NA,0,0,0,0
"Rhynchostracion nasus",NA,2,0,0,0,0.166666666666667
"Ruanoho whero",NA,NA,0,0,0,0
"Rypticus bicolor",NA,3,0,0,0,0.25
"Rypticus courtenayi",NA,3,0,0,0,0.25
"Rypticus nigripinnis",NA,3,NA,NA,0,0.5
"Rypticus saponaceus",1,3,0,0,0,0.25
"Salarias alboguttatus",NA,NA,0,0,0,0
"Salarias ceramensis",2,NA,0,0,0,0.125
"Salarias fasciatus",2,NA,0,0,0,0.125
"Salarias guttatus",NA,NA,0,0,0,0
"Salarias segmentatus",NA,NA,0,0,0,0
"Salmo salar",4,3,2,0,NA,0.75
"Sanopus astrifer",NA,NA,0,0,0,0
"Sanopus reticulatus",NA,NA,0,0,0,0
"Sanopus splendidus",NA,NA,0,0,0,0
"Sarda australis",2,3,0,2,NA,0.625
"Sarda orientalis",2,2,0,0,NA,0.291666666666667
"Sarda sarda",4,2,0,0,NA,0.416666666666667
"Sardina pilchardus",4,0,0,0,0,0.2
"Sardinella aurita",4,1,0,2,0,0.466666666666667
"Sardinops sagax",4,0,0,2,0,0.4
"Sargocentron caudimaculatum",2,1,0,0,0,0.166666666666667
"Sargocentron cornutum",NA,1,0,0,0,0.0833333333333333
"Sargocentron diadema",2,1,0,0,0,0.166666666666667
"Sargocentron hormion",NA,1,0,0,0,0.0833333333333333
"Sargocentron ittodai",NA,1,0,0,0,0.0833333333333333
"Sargocentron melanospilos",NA,1,0,0,0,0.0833333333333333
"Sargocentron microstoma",NA,1,0,0,0,0.0833333333333333
"Sargocentron rubrum",2,1,0,0,0,0.166666666666667
"Sargocentron spiniferum",2,1,0,0,0,0.166666666666667
"Sargocentron suborbitale",NA,1,0,0,0,0.0833333333333333
"Sargocentron tiere",NA,1,0,0,0,0.0833333333333333
"Sargocentron tiereoides",NA,1,0,0,0,0.0833333333333333
"Sargocentron vexillarium",NA,1,0,0,0,0.0833333333333333
"Sargocentron violaceum",NA,1,0,0,0,0.0833333333333333
"Sarpa salpa",3,1,0,1,NA,0.395833333333333
"Saurida gracilis",3,1,0,0,0,0.216666666666667
"Saurida nebulosa",3,1,0,0,0,0.216666666666667
"Scaevius milii",2,2,0,0,0,0.233333333333333
"Scartella poiti",NA,NA,0,0,0,0
"Scartella springeri",NA,NA,0,0,0,0
"Scarus altipinnis",NA,2,0,0,0,0.166666666666667
"Scarus chameleon",NA,2,0,0,0,0.166666666666667
"Scarus coelestinus",2,2,0,0,0,0.233333333333333
"Scarus coeruleus",2,2,0,0,0,0.233333333333333
"Scarus compressus",NA,2,0,0,0,0.166666666666667
"Scarus dimidiatus",3,2,0,0,0,0.283333333333333
"Scarus falcipinnis",3,2,0,0,0,0.283333333333333
"Scarus ferrugineus",3,2,0,0,0,0.283333333333333
"Scarus festivus",2,2,0,0,0,0.233333333333333
"Scarus flavipectoralis",NA,2,0,0,0,0.166666666666667
"Scarus forsteni",3,2,0,0,0,0.283333333333333
"Scarus frenatus",3,2,0,0,0,0.283333333333333
"Scarus fuscopurpureus",3,2,0,0,0,0.283333333333333
"Scarus ghobban",3,2,0,0,0,0.283333333333333
"Scarus globiceps",3,2,0,0,0,0.283333333333333
"Scarus guacamaia",2,2,0,0,0,0.233333333333333
"Scarus hypselopterus",3,2,0,NA,0,0.354166666666667
"Scarus iseri",2,2,0,0,0,0.233333333333333
"Scarus koputea",0,NA,0,0,0,0
"Scarus longipinnis",NA,2,0,0,0,0.166666666666667
"Scarus niger",3,2,0,0,0,0.283333333333333
"Scarus oviceps",3,2,0,0,0,0.283333333333333
"Scarus perrico",NA,2,0,0,0,0.166666666666667
"Scarus persicus",2,2,0,0,0,0.233333333333333
"Scarus prasiognathos",3,2,0,0,0,0.283333333333333
"Scarus psittacus",3,2,0,0,0,0.283333333333333
"Scarus quoyi",3,2,NA,NA,0,0.472222222222222
"Scarus rivulatus",3,2,0,0,0,0.283333333333333
"Scarus rubroviolaceus",3,2,0,0,0,0.283333333333333
"Scarus russelii",3,2,0,0,0,0.283333333333333
"Scarus scaber",3,2,0,0,0,0.283333333333333
"Scarus schlegeli",3,2,0,0,0,0.283333333333333
"Scarus spinus",NA,2,0,0,0,0.166666666666667
"Scarus taeniopterus",2,2,0,0,0,0.233333333333333
"Scarus tricolor",3,2,0,0,0,0.283333333333333
"Scarus trispinosus",NA,2,0,0,0,0.166666666666667
"Scarus vetula",2,2,0,0,0,0.233333333333333
"Scarus viridifucatus",3,2,0,0,0,0.283333333333333
"Scarus xanthopleura",NA,2,0,0,0,0.166666666666667
"Scarus zelindae",NA,2,0,0,0,0.166666666666667
"Schuettea scalaripinnis",NA,NA,0,0,0,0
"Schuettea woodwardi",NA,NA,0,0,0,0
"Sciaena umbra",3,3,0,0,0,0.35
"Scobinichthys granulatus",NA,NA,0,0,0,0
"Scolecenchelys breviceps",NA,NA,0,0,0,0
"Scolopsis affinis",1,0,0,0,0,0.05
"Scolopsis aurata",1,0,0,0,0,0.05
"Scolopsis bilineata",1,0,0,0,0,0.05
"Scolopsis ciliata",1,0,0,0,0,0.05
"Scolopsis frenata",1,0,0,0,0,0.05
"Scolopsis ghanam",1,0,0,0,0,0.05
"Scolopsis lineata",2,0,0,0,0,0.1
"Scolopsis margaritifera",1,0,0,0,0,0.05
"Scolopsis monogramma",2,0,0,0,0,0.1
"Scolopsis temporalis",1,0,0,0,0,0.05
"Scolopsis trilineata",1,0,0,0,0,0.05
"Scolopsis vosmeri",3,0,0,0,NA,0.1875
"Scolopsis xenochrous",1,0,0,0,0,0.05
"Scomber australasicus",3,3,0,2,NA,0.6875
"Scomber colias",2,3,0,0,0,0.3
"Scomberoides commersonnianus",2,2,0,0,NA,0.291666666666667
"Scomberoides lysan",2,1,0,1,NA,0.333333333333333
"Scomberoides tol",2,1,0,0,NA,0.208333333333333
"Scomberomorus commerson",4,3,0,0,NA,0.5
"Scomberomorus maculatus",4,1,0,0,NA,0.333333333333333
"Scomberomorus queenslandicus",3,3,0,0,NA,0.4375
"Scomberomorus regalis",2,2,0,0,NA,0.291666666666667
"Scomberomorus sierra",3,1,0,0,NA,0.270833333333333
"Scombrops boops",NA,NA,0,0,0,0
"Scorpaena ascensionis",NA,0,0,0,0,0
"Scorpaena canariensis",NA,0,0,0,0,0
"Scorpaena cardinalis",NA,0,0,0,0,0
"Scorpaena guttata",2,0,0,0,NA,0.125
"Scorpaena histrio",1,0,0,0,0,0.05
"Scorpaena jacksoniensis",NA,NA,0,0,0,0
"Scorpaena maderensis",3,0,0,0,0,0.15
"Scorpaena mellissii",NA,0,0,0,0,0
"Scorpaena mystes",1,0,0,0,NA,0.0625
"Scorpaena notata",3,0,0,0,0,0.15
"Scorpaena papillosa",NA,0,0,0,0,0
"Scorpaena plumieri",2,0,0,0,0,0.1
"Scorpaena porcus",2,0,0,0,0,0.1
"Scorpaena scrofa",3,0,0,0,0,0.15
"Scorpaena sumptuosa",NA,0,0,0,0,0
"Scorpaenichthys marmoratus",3,3,0,0,NA,0.4375
"Scorpaenodes evides",NA,2,0,0,0,0.166666666666667
"Scorpaenodes parvipinnis",NA,2,0,0,0,0.166666666666667
"Scorpaenodes scaber",NA,2,0,0,0,0.166666666666667
"Scorpaenopsis cirrosa",3,2,0,0,0,0.283333333333333
"Scorpaenopsis diabolus",NA,2,0,0,0,0.166666666666667
"Scorpaenopsis neglecta",0,NA,0,0,0,0
"Scorpaenopsis oxycephala",NA,2,0,0,0,0.166666666666667
"Scorpaenopsis papuensis",NA,2,0,0,0,0.166666666666667
"Scorpaenopsis possi",NA,2,0,0,0,0.166666666666667
"Scorpis aequipinnis",NA,NA,0,0,0,0
"Scorpis georgiana",2,NA,0,0,0,0.125
"Scorpis lineolata",NA,NA,0,0,0,0
"Scorpis violacea",3,NA,0,0,NA,0.25
"Sebastapistes cyanostigma",NA,2,0,0,0,0.166666666666667
"Sebastapistes strongia",NA,2,0,0,0,0.166666666666667
"Sebastes atrovirens",NA,1,0,0,0,0.0833333333333333
"Sebastes auriculatus",2,1,0,1,NA,0.333333333333333
"Sebastes carnatus",NA,1,0,0,0,0.0833333333333333
"Sebastes caurinus",2,1,0,0,NA,0.208333333333333
"Sebastes chrysomelas",NA,1,0,0,0,0.0833333333333333
"Sebastes flavidus",3,0,0,0,NA,0.1875
"Sebastes inermis",3,1,2,0,NA,0.520833333333333
"Sebastes maliger",3,1,0,0,NA,0.270833333333333
"Sebastes mystinus",NA,1,0,0,NA,0.111111111111111
"Sebastes oculatus",3,1,0,0,0,0.216666666666667
"Sebastes paucispinis",2,0,0,0,NA,0.125
"Sebastes pinniger",3,0,0,0,NA,0.1875
"Sebastes rastrelliger",NA,1,NA,NA,0,0.166666666666667
"Sebastes rosaceus",3,1,0,0,0,0.216666666666667
"Sebastes serranoides",NA,1,0,0,NA,0.111111111111111
"Sebastes serriceps",NA,1,0,0,0,0.0833333333333333
"Sebastiscus albofasciatus",NA,NA,0,0,0,0
"Sebastiscus marmoratus",3,NA,2,0,NA,0.583333333333333
"Selar boops",3,1,0,0,0,0.216666666666667
"Selar crumenophthalmus",4,3,0,2,NA,0.75
"Selaroides leptolepis",3,1,0,0,0,0.216666666666667
"Semicossyphus darwini",1,3,0,0,0,0.25
"Semicossyphus pulcher",3,3,0,0,NA,0.4375
"Seriola dumerili",2,2,2,0,NA,0.541666666666667
"Seriola hippos",2,3,0,0,NA,0.375
"Seriola lalandi",2,0,1,0,NA,0.25
"Seriola rivoliana",3,3,0,0,NA,0.4375
"Seriolella brama",3,2,0,0,NA,0.354166666666667
"Serranocirrhitus latus",0,NA,0,0,0,0
"Serranus atricauda",3,1,0,0,0,0.216666666666667
"Serranus baldwini",NA,1,0,NA,0,0.111111111111111
"Serranus cabrilla",2,1,0,0,NA,0.208333333333333
"Serranus flaviventris",NA,1,0,0,0,0.0833333333333333
"Serranus psittacinus",0,NA,0,0,0,0
"Serranus scriba",2,1,0,0,NA,0.208333333333333
"Serranus socorroensis",NA,1,0,0,0,0.0833333333333333
"Serranus tabacarius",NA,1,0,0,0,0.0833333333333333
"Serranus tico",NA,NA,0,0,0,0
"Serranus tigrinus",NA,1,0,0,0,0.0833333333333333
"Serranus tortugarum",NA,1,0,0,0,0.0833333333333333
"Siganus argenteus",3,2,0,0,0,0.283333333333333
"Siganus canaliculatus",3,2,2,0,0,0.483333333333333
"Siganus corallinus",3,2,0,0,0,0.283333333333333
"Siganus doliatus",2,2,0,0,0,0.233333333333333
"Siganus fuscescens",3,2,2,0,0,0.483333333333333
"Siganus guttatus",3,2,2,0,0,0.483333333333333
"Siganus javus",3,2,0,0,0,0.283333333333333
"Siganus lineatus",3,2,0,0,0,0.283333333333333
"Siganus luridus",2,2,0,0,0,0.233333333333333
"Siganus niger",3,2,0,0,0,0.283333333333333
"Siganus puelloides",NA,2,NA,NA,0,0.333333333333333
"Siganus puellus",2,2,0,0,0,0.233333333333333
"Siganus punctatissimus",2,2,0,0,0,0.233333333333333
"Siganus punctatus",3,2,NA,0,0,0.354166666666667
"Siganus rivulatus",2,2,2,0,0,0.433333333333333
"Siganus spinus",2,2,0,0,0,0.233333333333333
"Siganus stellatus",3,2,0,0,0,0.283333333333333
"Siganus trispilos",NA,2,NA,NA,0,0.333333333333333
"Siganus vermiculatus",3,2,1,0,0,0.383333333333333
"Siganus virgatus",2,2,0,0,0,0.233333333333333
"Siganus vulpinus",2,2,0,0,0,0.233333333333333
"Signigobius biocellatus",0,NA,0,0,0,0
"Sillaginodes punctatus",3,3,1,0,NA,0.5625
"Sillago ciliata",4,3,1,0,NA,0.625
"Sillago schomburgkii",2,3,1,0,NA,0.5
"Siphamia cephalotes",NA,2,0,0,0,0.166666666666667
"Siphamia roseigaster",NA,2,0,0,0,0.166666666666667
"Siphamia tubifer",NA,2,0,0,0,0.166666666666667
"Siphonognathus argyrophanes",0,NA,0,0,0,0
"Siphonognathus attenuatus",0,NA,0,0,0,0
"Siphonognathus beddomei",0,NA,0,0,0,0
"Siphonognathus caninis",0,NA,0,0,0,0
"Siphonognathus radiatus",0,NA,0,0,0,0
"Sparisoma amplum",NA,2,0,0,0,0.166666666666667
"Sparisoma atomarium",NA,2,0,0,0,0.166666666666667
"Sparisoma aurofrenatum",2,2,0,0,0,0.233333333333333
"Sparisoma axillare",NA,2,0,0,0,0.166666666666667
"Sparisoma chrysopterum",2,2,0,0,0,0.233333333333333
"Sparisoma cretense",3,3,0,0,0,0.35
"Sparisoma frondosum",NA,2,0,0,0,0.166666666666667
"Sparisoma radians",1,2,0,0,0,0.183333333333333
"Sparisoma rubripinne",2,2,0,0,0,0.233333333333333
"Sparisoma viride",2,2,0,0,0,0.233333333333333
"Sparodon durbanensis",3,3,0,0,NA,0.4375
"Sphaeramia nematoptera",NA,2,0,0,0,0.166666666666667
"Sphoeroides annulatus",NA,3,0,0,0,0.25
"Sphoeroides lobatus",NA,3,0,0,0,0.25
"Sphoeroides marmoratus",3,3,0,0,0,0.35
"Sphoeroides spengleri",0,NA,0,0,0,0
"Sphyraena barracuda",2,1,0,0,NA,0.208333333333333
"Sphyraena ensis",3,1,0,0,NA,0.270833333333333
"Sphyraena flavicauda",3,1,0,0,0,0.216666666666667
"Sphyraena helleri",NA,1,0,0,0,0.0833333333333333
"Sphyraena idiastes",NA,1,0,0,0,0.0833333333333333
"Sphyraena jello",3,1,0,0,NA,0.270833333333333
"Sphyraena novaehollandiae",3,1,0,0,NA,0.270833333333333
"Sphyraena obtusata",3,1,0,0,NA,0.270833333333333
"Sphyraena putnamae",3,1,0,0,NA,0.270833333333333
"Sphyraena qenie",3,1,0,0,NA,0.270833333333333
"Sphyraena viridensis",NA,1,NA,NA,0,0.166666666666667
"Spicara maena",2,2,0,0,NA,0.291666666666667
"Spondyliosoma cantharus",3,3,0,0,NA,0.4375
"Spondyliosoma emarginatum",3,3,0,2,0,0.55
"Spratelloides gracilis",2,0,0,2,0,0.3
"Spratelloides robustus",2,0,NA,2,0,0.375
"Springeratus polyporatus",NA,NA,0,0,0,0
"Squamicreedia obtusa",NA,NA,0,0,0,0
"Stanulus talboti",NA,NA,0,0,0,0
"Starksia galapagensis",NA,NA,0,0,0,0
"Stegastes acapulcoensis",NA,NA,0,0,0,0
"Stegastes adustus",NA,NA,0,0,0,0
"Stegastes albifasciatus",NA,NA,0,0,0,0
"Stegastes altus",NA,NA,0,0,0,0
"Stegastes apicalis",NA,NA,0,0,0,0
"Stegastes arcifrons",NA,NA,0,0,0,0
"Stegastes aureus",NA,NA,0,0,0,0
"Stegastes beebei",NA,NA,0,0,0,0
"Stegastes diencaeus",NA,NA,0,0,0,0
"Stegastes emeryi",NA,NA,0,0,0,0
"Stegastes fasciolatus",2,NA,0,0,0,0.125
"Stegastes flavilatus",NA,NA,0,0,0,0
"Stegastes fuscus",NA,NA,0,0,0,0
"Stegastes gascoynei",NA,NA,0,0,0,0
"Stegastes insularis",NA,NA,0,0,0,0
"Stegastes leucorus",NA,NA,0,0,0,0
"Stegastes leucostictus",NA,NA,0,0,0,0
"Stegastes nigricans",2,NA,0,0,0,0.125
"Stegastes obreptus",NA,NA,0,0,0,0
"Stegastes partitus",NA,NA,0,0,0,0
"Stegastes pictus",NA,NA,0,0,0,0
"Stegastes planifrons",NA,NA,0,0,0,0
"Stegastes punctatus",2,NA,0,0,0,0.125
"Stegastes rectifraenum",NA,NA,0,0,0,0
"Stegastes redemptus",NA,NA,0,0,0,0
"Stegastes variabilis",NA,NA,0,0,0,0
"Stephanolepis cirrhifer",4,0,0,0,0,0.2
"Stephanolepis hispidus",NA,NA,NA,NA,NA,NA
"Stereolepis gigas",3,3,0,0,NA,0.4375
"Stethojulis albovittata",NA,3,0,0,0,0.25
"Stethojulis balteata",NA,3,NA,NA,0,0.5
"Stethojulis bandanensis",2,3,0,0,0,0.3
"Stethojulis interrupta",0,NA,0,0,0,0
"Stethojulis marquesensis",NA,3,0,0,0,0.25
"Stethojulis strigiventer",NA,3,0,0,0,0.25
"Stethojulis terina",NA,3,0,0,0,0.25
"Stethojulis trilineata",1,3,0,0,0,0.25
"Stichaeus punctatus punctatus",NA,NA,NA,NA,NA,NA
"Stygnobrotula latebricola",0,NA,0,0,0,0
"Suezichthys arquatus",NA,3,0,0,0,0.25
"Suezichthys aylingi",NA,3,0,0,0,0.25
"Suezichthys cyanolaemus",NA,3,0,0,0,0.25
"Suezichthys devisi",NA,3,0,0,0,0.25
"Sufflamen albicaudatum",NA,1,0,0,0,0.0833333333333333
"Sufflamen bursa",2,1,0,0,0,0.166666666666667
"Sufflamen chrysopterum",2,1,0,0,0,0.166666666666667
"Sufflamen fraenatum",2,1,0,0,0,0.166666666666667
"Sufflamen verres",NA,1,0,0,0,0.0833333333333333
"Symphodus cinereus",1,3,NA,NA,NA,0.625
"Symphodus doderleini",NA,3,0,0,0,0.25
"Symphodus mediterraneus",1,3,0,0,NA,0.3125
"Symphodus melops",1,3,0,0,NA,0.3125
"Symphodus ocellatus",NA,3,0,0,0,0.25
"Symphodus roissali",1,3,0,0,0,0.25
"Symphodus rostratus",NA,3,0,0,0,0.25
"Symphodus tinca",1,3,0,0,NA,0.3125
"Symphodus trutta",NA,3,0,0,0,0.25
"Symphorichthys spilurus",2,3,0,0,0,0.3
"Symphorus nematophorus",3,3,0,0,NA,0.4375
"Synanceia horrida",NA,NA,0,0,0,0
"Synanceia verrucosa",2,NA,0,0,0,0.125
"Synchiropus bartelsi",NA,NA,0,0,0,0
"Synchiropus morrisoni",NA,NA,0,1,0,0.166666666666667
"Synchiropus moyeri",NA,NA,0,0,0,0
"Synchiropus splendidus",NA,NA,0,0,0,0
"Synchiropus stellatus",NA,NA,0,0,0,0
"Synchirus gilli",NA,0,0,0,0,0
"Synodus binotatus",2,1,0,0,0,0.166666666666667
"Synodus capricornis",0,NA,0,0,0,0
"Synodus dermatogenys",NA,1,0,0,0,0.0833333333333333
"Synodus doaki",NA,1,0,0,0,0.0833333333333333
"Synodus intermedius",2,1,0,0,0,0.166666666666667
"Synodus jaculum",2,1,0,0,0,0.166666666666667
"Synodus lacertinus",NA,1,NA,NA,0,0.166666666666667
"Synodus rubromarmoratus",NA,1,0,0,0,0.0833333333333333
"Synodus sageneus",3,1,0,0,0,0.216666666666667
"Synodus saurus",2,1,0,0,NA,0.208333333333333
"Synodus synodus",3,1,0,0,0,0.216666666666667
"Synodus ulae",NA,1,NA,NA,0,0.166666666666667
"Synodus variegatus",3,1,0,0,0,0.216666666666667
"Taeniamia fucata",NA,2,0,0,0,0.166666666666667
"Taeniamia leai",NA,2,0,0,0,0.166666666666667
"Taeniamia zosterophora",NA,2,0,0,0,0.166666666666667
"Taenianotus triacanthus",NA,2,0,0,0,0.166666666666667
"Taurulus bubalis",0,NA,0,0,0,0
"Tautoga onitis",2,3,0,NA,NA,0.5
"Tautogolabrus adspersus",NA,3,0,0,0,0.25
"Tetractenos glaber",NA,3,0,0,0,0.25
"Thalassoma amblycephalum",0,NA,0,0,0,0
"Thalassoma bifasciatum",NA,3,0,0,0,0.25
"Thalassoma cupido",NA,3,0,0,0,0.25
"Thalassoma duperrey",NA,3,0,0,0,0.25
"Thalassoma grammaticum",0,NA,0,0,0,0
"Thalassoma hardwicke",2,3,0,0,0,0.3
"Thalassoma hebraicum",1,3,0,0,0,0.25
"Thalassoma heiseri",NA,3,0,0,0,0.25
"Thalassoma jansenii",NA,3,0,0,0,0.25
"Thalassoma lucasanum",NA,3,0,0,0,0.25
"Thalassoma lunare",2,3,0,0,0,0.3
"Thalassoma lutescens",2,3,0,0,0,0.3
"Thalassoma nigrofasciatum",NA,3,0,0,0,0.25
"Thalassoma pavo",2,3,0,0,NA,0.375
"Thalassoma purpureum",2,3,0,0,NA,0.375
"Thalassoma quinquevittatum",NA,3,0,0,0,0.25
"Thalassoma robertsoni",NA,3,0,0,0,0.25
"Thalassoma rueppellii",NA,3,0,0,0,0.25
"Thalassoma septemfasciatum",NA,3,0,0,0,0.25
"Thalassoma trilobatum",2,3,0,0,0,0.3
"Thalassoma virens",NA,3,0,0,0,0.25
"Thamnaconus analis",NA,NA,0,0,0,0
"Thorogobius ephippiatus",NA,3,0,NA,0,0.333333333333333
"Thunnus albacares",4,2,1,0,NA,0.541666666666667
"Thyrsites atun",4,3,0,0,NA,0.5
"Thysanophrys cirronasa",NA,NA,NA,NA,NA,NA
"Tigrigobius harveyi",NA,NA,0,0,0,0
"Tigrigobius nesiotes",NA,3,0,0,0,0.25
"Tigrigobius redimiculus",NA,NA,0,0,0,0
"Tigrigobius saucrus",NA,3,0,0,0,0.25
"Tilodon sexfasciatus",3,NA,0,0,0,0.1875
"Tomicodon bidens",NA,NA,0,0,0,0
"Torquigener pleurogramma",0,NA,0,0,0,0
"Torquigener squamicauda",NA,3,0,0,0,0.25
"Totoaba macdonaldi",3,1,0,0,NA,0.270833333333333
"Trachichthys australis",0,NA,0,0,0,0
"Trachinops brauni",NA,NA,0,0,0,0
"Trachinops caudimaculatus",NA,NA,0,0,0,0
"Trachinops noarlungae",NA,NA,0,0,0,0
"Trachinops taeniatus",NA,NA,0,0,0,0
"Trachinotus anak",1,1,0,0,NA,0.145833333333333
"Trachinotus baillonii",2,1,0,0,NA,0.208333333333333
"Trachinotus blochii",2,2,2,0,NA,0.541666666666667
"Trachinotus ovatus",2,0,2,0,NA,0.375
"Trachinotus rhodopus",2,1,0,0,NA,0.208333333333333
"Trachinotus stilbe",2,1,0,0,NA,0.208333333333333
"Trachinus draco",2,0,0,0,NA,0.125
"Trachurus declivis",4,3,0,2,NA,0.75
"Trachurus indicus",3,1,0,0,0,0.216666666666667
"Trachurus japonicus",4,2,2,0,0,0.533333333333333
"Trachurus mediterraneus",3,0,0,0,NA,0.1875
"Trachurus novaezelandiae",3,1,0,2,NA,0.520833333333333
"Trachurus symmetricus",3,0,0,0,NA,0.1875
"Trachurus trachurus",4,1,0,2,NA,0.583333333333333
"Trachypoma macracanthus",NA,3,NA,NA,0,0.5
"Tragulichthys jaculiferus",0,NA,0,0,0,0
"Trianectes bucephalus",0,NA,0,0,0,0
"Tridentiger trigonocephalus",NA,3,0,NA,0,0.333333333333333
"Trimma benjamini",NA,3,0,0,0,0.25
"Trimma caesiura",NA,3,0,0,0,0.25
"Trimma lantana",NA,3,0,0,0,0.25
"Trimma okinawae",NA,3,NA,NA,0,0.5
"Trimma striatum",NA,3,NA,NA,0,0.5
"Trinorfolkia clarkei",0,NA,0,0,0,0
"Trinorfolkia cristata",0,NA,0,0,0,0
"Tripterygion delaisi",NA,NA,0,0,0,0
"Tripterygion melanurum",NA,NA,NA,NA,NA,NA
"Trisopterus minutus",3,1,0,0,0,0.216666666666667
"Tylosurus crocodilus crocodilus",NA,NA,NA,NA,NA,NA
"Ucla xenogrammus",0,NA,0,0,0,0
"Ulua mentalis",3,1,0,0,NA,0.270833333333333
"Umbrina galapagorum",2,1,0,0,0,0.166666666666667
"Upeneichthys lineatus",3,1,0,0,0,0.216666666666667
"Upeneichthys vlamingii",NA,1,0,0,0,0.0833333333333333
"Upeneus moluccensis",3,2,0,0,0,0.283333333333333
"Upeneus tragula",3,2,0,0,0,0.283333333333333
"Uraspis helvola",2,1,0,0,NA,0.208333333333333
"Valenciennea alleni",NA,3,0,0,0,0.25
"Valenciennea helsdingenii",NA,3,0,0,0,0.25
"Valenciennea immaculata",NA,3,0,0,0,0.25
"Valenciennea longipinnis",2,3,0,0,0,0.3
"Valenciennea muralis",NA,3,0,0,0,0.25
"Valenciennea parva",NA,3,0,0,0,0.25
"Valenciennea puellaris",NA,3,0,0,0,0.25
"Valenciennea randalli",NA,3,0,0,0,0.25
"Valenciennea sexguttata",NA,3,0,0,0,0.25
"Valenciennea strigata",NA,3,0,0,0,0.25
"Variola albimarginata",1,3,0,0,0,0.25
"Variola louti",3,3,0,0,NA,0.4375
"Verulux cypselurus",NA,2,0,0,0,0.166666666666667
"Vincentia conspersa",NA,2,0,0,0,0.166666666666667
"Vincentia novaehollandiae",NA,2,0,0,0,0.166666666666667
"Vladichthys gloverensis",NA,NA,0,0,0,0
"Xanthichthys mento",NA,1,NA,NA,0,0.166666666666667
"Xenichthys agassizii",NA,1,0,0,0,0.0833333333333333
"Xenocys jessiae",NA,1,0,0,0,0.0833333333333333
"Xyrichtys novacula",2,3,0,0,NA,0.375
"Xyrichtys victori",NA,3,0,0,0,0.25
"Xyrichtys wellingtoni",NA,3,0,0,0,0.25
"Zabidius novemaculeatus",NA,1,0,0,0,0.0833333333333333
"Zanclistius elevatus",NA,NA,0,0,0,0
"Zanclus cornutus",1,NA,0,0,0,0.0625
"Zebrasoma desjardinii",3,1,0,0,0,0.216666666666667
"Zebrasoma flavescens",NA,1,0,0,0,0.0833333333333333
"Zebrasoma rostratum",NA,1,0,0,0,0.0833333333333333
"Zebrasoma scopas",NA,1,0,0,0,0.0833333333333333
"Zebrasoma velifer",2,1,0,0,0,0.166666666666667
"Zebrasoma xanthurum",NA,1,0,0,0,0.0833333333333333
"Zeus faber",3,1,0,0,NA,0.270833333333333
"Zoarchias veneficus",NA,NA,0,0,0,0
"Zoramia fragilis",NA,2,0,0,0,0.166666666666667
"Zoramia leptacantha",NA,2,0,0,0,0.166666666666667
"Zoramia viridiventer",NA,NA,0,0,0,0
