"SurveyID","nb_species","aesthe_survey_pres","aesthe_survey_abund","aesthe_SR_survey","nb_sp_pos_survey","nb_sp_neg_survey"
"2001434",23,1913.27409047008,1624.4273173873,2248.68783741607,6,17
"2001435",22,1854.72523615295,1456.40889807914,2228.3491786518,6,16
"2001436",10,1776.73113844324,1844.53321408403,1896.67490607898,4,6
"2001437",16,1837.86373635055,1764.91940726899,2087.92318348224,4,12
"2001438",14,1805.27953729213,1665.35113804487,2031.70713799962,4,10
"2001439",19,1905.85454682454,1970.84361649244,2162.56636020013,5,14
"2001440",14,1813.116441619,1658.28265773497,2031.70713799962,1,13
"2001441",24,1887.33042314332,1583.53749647244,2268.33468283819,7,17
"2001442",13,1878.95990029042,1835.83964570183,2001.16379457045,4,9
"2001443",18,1863.30366726107,1594.27368830924,2138.79896507223,5,13
"2001444",17,1756.67551939503,1810.39432953463,2113.95669457394,2,15
"2001459",14,1755.13541718875,1601.70895910468,2031.70713799962,2,12
"2001460",17,1942.95169415543,1842.47892012299,2113.95669457394,4,13
"2001470",25,1934.15775435383,1377.38635386658,2287.34065519221,6,19
"2001471",21,1876.53715825612,1333.37722477792,2207.26116887512,3,18
"2001472",27,1889.12571202857,1453.75330564705,2323.60649590586,7,20
"2001473",30,1894.66954708478,1404.01374213282,2374.18906024059,8,22
"2001478",26,2190.04335960192,1708.9437849768,2305.75108410937,5,21
"2001479",27,1941.09643178342,1406.20323544793,2323.60649590586,7,20
"2001480",31,2014.81642206637,1640.63606775565,2390.15469389133,8,23
"2001481",28,2082.44956430574,1725.19901355703,2340.94327947849,9,19
"2001482",25,1982.3043726294,1855.94238944587,2287.34065519221,9,16
"2001483",32,2068.77504652635,1707.40962189968,2405.71569249515,9,23
"2001484",43,1976.44464514204,1559.48192172647,2555.47878346624,11,32
"2001485",44,1940.95371263681,1014.13178089501,2567.51523707907,12,32
"2001517",32,1873.13520527403,1398.42285003984,2405.71569249515,9,23
"2001518",24,2139.33909681163,1821.18249477972,2268.33468283819,5,19
"2001519",22,1963.40331813004,1425.25831407478,2228.3491786518,5,17
"2001520",17,1820.86006614489,1498.24859082789,2113.95669457394,5,12
"2001546",13,1924.56025090571,1908.05369868189,2001.16379457045,4,9
"2001547",22,2112.86883538868,1911.03764517962,2228.3491786518,6,16
"2001548",12,1813.20974292719,1753.19929981582,1968.69006049611,2,10
"2001549",23,1809.9062595943,1484.17316914037,2248.68783741607,3,20
"2001562",33,2038.03765938189,1683.92393758476,2420.89448855093,5,28
"2001579",21,1909.22079047134,1895.36465348189,2207.26116887512,7,14
"2001580",15,1946.85743126169,1889.97031084712,2060.56118614118,5,10
"2001581",20,1971.72426277529,1757.6020951551,2185.35845629437,6,14
"2001582",18,2000.95876194884,1976.33679025156,2138.79896507223,3,15
"2001585",22,1973.2551281356,1702.06408524395,2228.3491786518,4,18
"2001588",12,1809.8999038729,1617.89374376698,1968.69006049611,2,10
"2001589",17,2340.19827495477,2520.0459254607,2113.95669457394,7,10
"2001590",28,1848.92638826454,1772.00762939165,2340.94327947849,6,22
"2001591",8,1755.0049988198,1713.01383104423,1812.11073017574,5,3
"2001749",19,2103.6480966006,1810.75884741559,2162.56636020013,11,8
"2001750",15,1908.89125996727,1743.16674656692,2060.56118614118,9,6
"2001751",21,1953.06603251395,1709.22352801664,2207.26116887512,10,11
"2001790",18,1931.39628265751,1668.9210699715,2138.79896507223,4,14
"2001791",15,1964.58933056931,2022.17521603888,2060.56118614118,2,13
"2001792",18,1752.36050882902,1666.31598934538,2138.79896507223,6,12
"2001798",13,1898.19738912239,1754.73383764286,2001.16379457045,3,10
"2001801",23,2100.37865766277,2042.12847723914,2248.68783741607,3,20
"2001802",12,1796.44532625787,1577.1429471117,1968.69006049611,2,10
"2001805",17,2098.00265278203,1864.78601144229,2113.95669457394,7,10
"2001806",14,2000.58178580796,1839.63045907271,2031.70713799962,5,9
"2001807",27,2291.67869365153,2221.35126006827,2323.60649590586,10,17
"2001808",15,2003.64797544478,1798.15521043845,2060.56118614118,7,8
"2001809",17,2005.07854233335,1820.24009526055,2113.95669457394,6,11
"2001810",23,2118.12590433902,1947.78698530856,2248.68783741607,7,16
"2001811",14,1907.66090505066,1831.89339072238,2031.70713799962,3,11
"2001812",18,2045.26008370428,1961.5786306684,2138.79896507223,6,12
"2001815",16,1825.18507177981,1461.53919962896,2087.92318348224,4,12
"2001816",15,1822.01443589833,1414.44048476374,2060.56118614118,4,11
"2001817",20,1937.85841105307,1531.3435743825,2185.35845629437,6,14
"2001818",14,1837.9989053706,1586.61297943989,2031.70713799962,3,11
"2001819",15,1773.25257007624,1610.91483746165,2060.56118614118,5,10
"2001820",16,1859.01561327986,1496.08814550033,2087.92318348224,4,12
"2001821",15,1833.51450054307,1345.06095397772,2060.56118614118,5,10
"2001822",19,1822.07679345699,1401.24566314042,2162.56636020013,6,13
"2001823",16,1861.39965225652,1300.18359644274,2087.92318348224,6,10
"2001824",18,1916.21197592557,1678.43811183767,2138.79896507223,4,14
"2001825",23,1918.27247799852,1644.41464106847,2248.68783741607,8,15
"2001826",18,1907.30966966369,1486.16086242499,2138.79896507223,5,13
"2001832",17,2113.36604706492,1902.3253365551,2113.95669457394,8,9
"2001833",16,1992.97959823886,1875.10459465497,2087.92318348224,8,8
"2001834",19,1919.84768038179,1861.80752418221,2162.56636020013,5,14
"2001835",19,1978.7057200311,2001.96286319297,2162.56636020013,7,12
"2001846",22,2081.09971247437,2026.91308907195,2228.3491786518,5,17
"2001847",19,2061.35298409999,1943.29393217925,2162.56636020013,7,12
"2001848",18,1998.69009701495,1801.22242039065,2138.79896507223,4,14
"2001849",20,1999.35427415369,1917.59806916398,2185.35845629437,6,14
"2001850",20,1881.06230896367,1555.69762956799,2185.35845629437,3,17
"2001851",21,1966.23129585499,1654.09618799948,2207.26116887512,5,16
"2001852",17,2028.17492549094,1884.18293770454,2113.95669457394,4,13
"2001853",15,1998.24197933807,2093.15749451267,2060.56118614118,1,14
"2001854",24,1968.37518673781,1618.79382739806,2268.33468283819,7,17
"2001855",11,1898.27655165233,1850.0373427732,1933.98659929558,3,8
"2001856",14,1774.19428513767,1771.12885265124,2031.70713799962,2,12
"2001857",14,1798.40401010596,1544.17705308246,2031.70713799962,3,11
"2001858",16,1849.46490180956,1724.31363658599,2087.92318348224,5,11
"2001859",29,1907.40005314082,1811.79744127524,2357.79423966008,6,23
"2001860",13,1864.48466879464,1649.35561346835,2001.16379457045,0,13
"2001861",23,2062.52351816535,2080.86393517943,2248.68783741607,7,16
"2001862",13,1844.95832634967,1952.02178589403,2001.16379457045,3,10
"2001863",13,1752.58091222434,1849.74056909732,2001.16379457045,3,10
"2001864",17,2010.18726817935,2098.51224676143,2113.95669457394,2,15
"2001865",30,2087.72014555174,1912.65884350847,2374.18906024059,9,21
"2001881",26,1743.25738744875,1319.18925970255,2305.75108410937,5,21
"2001882",10,1863.61867357124,2001.47197832463,1896.67490607898,4,6
"2001890",13,1995.06557838495,1869.89770401454,2001.16379457045,2,11
"2001892",20,1857.16317252708,1418.02243821278,2185.35845629437,3,17
"2001894",20,1792.79427042575,1729.58897449369,2185.35845629437,3,17
"2001896",16,1884.70834763844,1474.42362353276,2087.92318348224,3,13
"2001898",25,1842.54371737068,1449.26924002016,2287.34065519221,5,20
"2001899",14,1760.80573297787,1313.45642200598,2031.70713799962,2,12
"2001900",25,1922.74297381732,1242.66520621953,2287.34065519221,6,19
"2001901",25,1898.57645874561,1289.19207629346,2287.34065519221,7,18
"2001902",29,2201.94547496097,2292.41940840871,2357.79423966008,8,21
"2001903",25,1994.81459431632,1520.1569656719,2287.34065519221,6,19
"2001907",29,2314.15822051705,2202.25330818119,2357.79423966008,11,18
"2001908",30,2203.70496239966,1936.59478416132,2374.18906024059,11,19
"2001909",22,1731.26399896629,1634.09910027569,2228.3491786518,5,17
"2001910",13,1745.12320372865,1892.55613220192,2001.16379457045,2,11
"2001911",31,1972.27646347163,1415.88537002359,2390.15469389133,9,22
"2001912",24,1978.66270388225,1604.03142193203,2268.33468283819,5,19
"2001913",14,1822.45054406967,1449.89240043528,2031.70713799962,3,11
"2001914",20,1781.09715851848,1337.00009547263,2185.35845629437,5,15
"2001915",7,1645.48328829859,1453.78116654175,1763.32076508842,2,5
"2001916",15,1867.14163877214,1615.59395667168,2060.56118614118,3,12
"2001917",19,1888.57627436567,1777.81379727275,2162.56636020013,4,15
"2001918",6,1664.61596657728,1656.73612366143,1708.62817714657,3,3
"2001919",18,1942.0457130547,1845.53348305895,2138.79896507223,5,13
"2001920",19,1901.98024468136,1810.81547178212,2162.56636020013,4,15
"2001921",19,1964.35339556895,1632.81966461779,2162.56636020013,5,14
"2001922",12,1707.78674526252,1547.28906663124,1968.69006049611,3,9
"2001923",14,1892.35660800167,1783.38038371716,2031.70713799962,4,10
"2001924",13,1821.09359785257,1535.26050741956,2001.16379457045,3,10
"2001925",16,1956.40054445873,1688.25968873234,2087.92318348224,5,11
"2001926",9,1670.18128461884,1595.98135955919,1856.26587460569,3,6
"2001927",10,1798.29013316762,1727.62980225866,1896.67490607898,4,6
"2001928",9,1695.678344709,1516.40949210603,1856.26587460569,2,7
"2001929",5,1625.90989002697,1679.36902378816,1646.12614877363,1,4
"2001930",9,1712.58297346442,1562.74392465521,1856.26587460569,3,6
"2001931",22,1934.74588004594,1649.46162373463,2228.3491786518,9,13
"2001932",21,1880.17773154787,1864.13467287572,2207.26116887512,5,16
"2001933",22,1765.06557431939,1670.81476526878,2228.3491786518,7,15
"2002386",16,2029.14444465219,1887.0105430965,2087.92318348224,2,14
"2002389",23,1973.20860750776,1825.9142873252,2248.68783741607,5,18
"2002391",28,2157.88465784502,1695.78083039091,2340.94327947849,5,23
"2002399",16,1962.39082209828,1696.92813208425,2087.92318348224,3,13
"2002502",18,1878.05842790602,1517.96730552197,2138.79896507223,4,14
"2002503",17,1898.45743210111,1643.16606131445,2113.95669457394,3,14
"2002504",20,1894.88382311177,1749.52830931371,2185.35845629437,4,16
"2002505",15,1841.92290536398,1548.49486390053,2060.56118614118,3,12
"2002507",17,1821.55346646471,1808.19964257624,2113.95669457394,4,13
"2002508",17,1844.53739060084,1755.62123492355,2113.95669457394,4,13
"2002509",20,1775.2876631188,1353.43432829691,2185.35845629437,4,16
"2002510",17,1887.00121638778,1704.75668608281,2113.95669457394,5,12
"2002571",13,1904.60260309442,1745.4590216739,2001.16379457045,1,12
"2002573",15,1876.55502466975,1647.76272527243,2060.56118614118,1,14
"2002627",41,2607.7148245054,3062.49228611457,2530.72175773865,14,27
"2002629",18,1976.92854814635,1663.46454542108,2138.79896507223,6,12
"2002630",22,2046.84411374946,1632.3207612791,2228.3491786518,6,16
"2002631",33,2071.8258761166,1363.14854032316,2420.89448855093,9,24
"2002633",22,2166.88992552512,2374.68483351834,2228.3491786518,6,16
"2002634",33,2466.32673354642,2731.74748202663,2420.89448855093,9,24
"2002637",20,1995.39288494126,2011.49151664742,2185.35845629437,6,14
"2002649",36,2022.52804522446,1756.65512202169,2464.33502634194,10,26
"2002653",24,2197.01896539833,2245.47499687312,2268.33468283819,8,16
"2002665",35,1882.69170541553,1542.20095673624,2450.1860183293,8,27
"2002666",41,1827.41171696774,1726.13737944147,2530.72175773865,9,32
"2002667",33,2016.22923882605,1466.0466044533,2420.89448855093,8,25
"2002668",26,1937.06715525563,1452.18685533749,2305.75108410937,8,18
"2002669",20,2144.19695174541,1884.91261468067,2185.35845629437,6,14
"2002670",22,1915.00546137618,1763.89520804316,2228.3491786518,7,15
"2002671",25,1882.70622865635,1242.19274965504,2287.34065519221,5,20
"2002672",26,1868.65538012482,1882.95330133978,2305.75108410937,7,19
"2002673",32,1992.46327013206,1618.32446459595,2405.71569249515,8,24
"2002674",34,2128.95515152928,1691.26560823961,2435.71163614839,8,26
"2002675",29,2063.43522399098,1563.45188073009,2357.79423966008,7,22
"2002676",39,2015.69794668425,1881.81555971261,2504.98447234734,9,30
"2002677",33,2010.56686601891,1412.66726751988,2420.89448855093,11,22
"2002678",25,1967.99639648119,1538.58433849266,2287.34065519221,5,20
"2002679",21,2127.31218574547,2121.79110482608,2207.26116887512,7,14
"2002680",28,2091.99908223546,1433.98470799082,2340.94327947849,10,18
"2002681",39,1919.3576799191,1414.35844556901,2504.98447234734,10,29
"2002682",26,1835.3125927161,1461.74443499938,2305.75108410937,5,21
"2002683",48,1920.09351638405,1348.60522350086,2613.58673801098,11,37
"2002684",23,1892.71200242483,1398.52865757697,2248.68783741607,7,16
"2002685",21,1860.93542438746,1480.9219304604,2207.26116887512,4,17
"2002686",28,2105.04249180392,1867.03212224834,2340.94327947849,8,20
"2002687",13,1796.68354478021,1386.08261433068,2001.16379457045,1,12
"2002688",19,1855.03907399549,1387.45546577629,2162.56636020013,4,15
"2002689",25,2052.38086249338,1523.87962931597,2287.34065519221,7,18
"2002690",21,1939.41290213315,1803.2485205258,2207.26116887512,5,16
"2002691",18,2016.76761976697,1795.23267130523,2138.79896507223,3,15
"2002692",20,2033.68860629266,1651.14259708588,2185.35845629437,2,18
"2002693",43,1890.18636187277,1377.24641387035,2555.47878346624,10,33
"2002694",30,2047.03696171437,1489.89665285855,2374.18906024059,7,23
"2002695",39,2089.49433647928,1724.14179686093,2504.98447234734,9,30
"2002696",34,2025.02602472756,1534.94601795355,2435.71163614839,7,27
"2002697",30,2133.68129238562,1630.77956246279,2374.18906024059,6,24
"2002698",32,1894.71785320603,1263.44407534515,2405.71569249515,9,23
"2002699",29,1916.40432830063,1378.24505429411,2357.79423966008,5,24
"2002700",29,2057.90551075938,1408.65921129396,2357.79423966008,10,19
"2002701",24,2018.41017912825,1873.55706729777,2268.33468283819,5,19
"2002702",31,1801.86975917123,1862.95404172422,2390.15469389133,5,26
"2002703",31,1954.12233921973,1552.09083300737,2390.15469389133,10,21
"2002704",38,1744.99467323155,1119.36877565625,2491.71993967651,12,26
"2002705",15,1906.55558432528,1704.87807419607,2060.56118614118,2,13
"2002706",22,1946.76112545371,1849.94387152036,2228.3491786518,4,18
"2002707",27,2048.26519079601,1862.24846331763,2323.60649590586,6,21
"2002708",27,1905.41950160167,1776.03588397945,2323.60649590586,4,23
"2002709",26,1808.55538693085,1486.83999394537,2305.75108410937,5,21
"2002710",18,2018.58633266213,2057.32083033402,2138.79896507223,3,15
"2002711",19,1940.54151980386,1655.25952426173,2162.56636020013,5,14
"2002712",16,1856.82852774017,1586.67781250194,2087.92318348224,6,10
"2002713",37,2062.07098146704,2172.12934217435,2478.17471526668,7,30
"2002714",42,2046.16635904854,1409.95982166994,2543.21752514954,8,34
"2002715",27,2043.7565386075,1889.68348300242,2323.60649590586,6,21
"2002716",25,2069.48989462118,1797.42758076669,2287.34065519221,4,21
"2002717",37,1896.84942534186,1562.78029281104,2478.17471526668,11,26
"2002718",29,1872.50844630433,1303.99781334845,2357.79423966008,6,23
"2002719",25,1919.8504851537,1404.27271319367,2287.34065519221,6,19
"2002720",20,1883.50232504322,1602.76549610002,2185.35845629437,4,16
"2002721",32,2119.91483634652,1505.12485932268,2405.71569249515,6,26
"2002722",23,1950.23670385444,1485.72879817563,2248.68783741607,3,20
"2002723",38,2134.32415448481,1460.00427072866,2491.71993967651,8,30
"2002724",33,2163.5508611883,1655.84957371207,2420.89448855093,6,27
"2002725",19,1907.13758838391,1580.19911520173,2162.56636020013,5,14
"2002726",19,1946.08869072372,1682.03659583397,2162.56636020013,4,15
"2002727",19,2038.74008743066,1855.1772055177,2162.56636020013,4,15
"2002728",10,1851.09288735788,1591.98201893256,1896.67490607898,3,7
"2002729",9,1818.29571623637,1570.50290918211,1856.26587460569,1,8
"2002730",15,1887.25428035609,1811.66151982245,2060.56118614118,4,11
"2002731",21,1981.41437437739,1638.27074247343,2207.26116887512,5,16
"2002732",22,1922.79737496526,1864.0127407041,2228.3491786518,7,15
"2002733",25,2008.56941165688,1721.91101549857,2287.34065519221,7,18
"2002734",28,2122.81019807742,1641.26289116692,2340.94327947849,8,20
"2002735",24,2180.43670755522,1766.66929717796,2268.33468283819,7,17
"2002736",26,2066.43095902032,1754.81566658539,2305.75108410937,6,20
"2002738",18,1967.67976018846,2062.07157702221,2138.79896507223,3,15
"2002739",20,1917.40158007727,1829.02843250175,2185.35845629437,6,14
"2002754",21,1888.76231703298,1819.24733653353,2207.26116887512,3,18
"2002756",32,2251.00166994807,2283.9821148815,2405.71569249515,9,23
"2002757",24,2109.47214349814,1892.82504101048,2268.33468283819,5,19
"2002758",17,1968.09545142439,1914.45229618566,2113.95669457394,3,14
"2002783",14,1835.77167807294,1736.13773695127,2031.70713799962,3,11
"2002788",18,1988.29782193446,1998.04702717927,2138.79896507223,3,15
"2002790",37,1964.76810595134,1621.38104495967,2478.17471526668,10,27
"2002793",24,2222.86423172141,2148.9787463172,2268.33468283819,6,18
"2002794",32,2102.30917454027,2042.55575688504,2405.71569249515,8,24
"2002798",17,1875.49413860932,1942.30413937766,2113.95669457394,5,12
"2002799",23,1865.13435713015,1880.26354829911,2248.68783741607,6,17
"2002816",14,1858.71659287066,1869.63286367163,2031.70713799962,3,11
"2002817",14,1833.80123110486,1950.79128501481,2031.70713799962,3,11
"2002838",16,1879.19381400093,1868.46202449401,2087.92318348224,5,11
"2002839",27,2000.28149595903,1707.71193274765,2323.60649590586,8,19
"2002840",29,1964.63152414502,1612.8091621452,2357.79423966008,7,22
"3000001",7,1648.94030366525,1353.01614260517,1763.32076508842,4,3
"3000002",11,1686.81207138485,1198.47642067357,1933.98659929558,5,6
"3000003",7,1496.48404967252,1552.44576520533,1763.32076508842,4,3
"3000004",7,1558.75269824223,1473.38160083946,1763.32076508842,2,5
"3000005",4,1498.98854586128,1270.74127604337,1572.73281143487,3,1
"3000006",5,1504.60111985755,1551.69505881037,1646.12614877363,2,3
"3000007",16,1817.27937966134,1754.92633917542,2087.92318348224,5,11
"3000012",9,1688.00841905809,1772.90482875855,1856.26587460569,4,5
"3000013",1,1164.93329481912,1184.66451052022,1184.66451052022,1,0
